"388","Arathi Highlands","-2620.205","-2490.746","78.77492","0.04784","-0.096226","-0.665556","0.738571","0","22","1","5","0","0","0","1","1","0","0","0","0","0","0"
"389","Dun Modr","-2621.404","-2491.452","80.21915","0","0","0.047978","0.998848","0","22","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1162","Menethil Harbor","-2621.209","-2491.463","77.99693","0.089823","0.053697","0.738207","0.666407","0","22","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1564","Ironforge","-5507.557","-2050.342","399.5974","0","0","0","1","0","26","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1565","Loch Modan","-5508.53","-2051.253","399.6099","0","0","0.707107","0.7071065","0","26","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1566","Kharanos","-5507.545","-2050.295","399.0419","0","0","0","1","0","26","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1567","Loch Modan","-5592.128","-489.7708","397.0723","0","0","-0.7071069","0.7071066","0","26","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1568","Loch Modan","-5608.288","-1503.12","399.5185","0","0","1","0","0","26","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1569","Ironforge","-5608.278","-1501.337","399.4926","0","0","0","1","0","26","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1570","Kharanos","-5608.292","-1501.342","398.9905","0","0","0","1","0","26","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1572","Kharanos","-6239.469","315.5695","382.7107","0","0","0.707107","0.7071065","0","26","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1573","Kharanos","-5910.552","57.5191","372.9867","0","0","1","0","0","26","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1630","Brill","1938.399","1584.38","81.9161","0","0","-0.8012542","0.5983242","0","27","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1633","Brill","2222.061","1060.021","29.0264","0","0","0.707107","0.7071065","0","27","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1634","Agamand Mills","2224.47","1060.061","29.0776","0","0","-0.7071069","0.7071066","0","27","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1639","Deathknell","2223.22","1061.229","29.0484","0","0","0.008726003","0.9999619","0","27","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1643","Brill","2188.939","660.6458","33.1658","0","0","0.952396","-0.3048638","0","27","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1644","Agamand Mills","2187.561","662.6042","31.8218","0","0","0.3048641","0.9523959","0","27","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1645","Deathknell","2187.59","662.5746","33.1829","0","0","0.3048641","0.9523959","0","27","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1646","Silverpine","2216.45","269.5243","33.5868","0","0","0.9099616","0.4146924","0","27","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1647","Deathknell","2218.24","271.1042","33.5868","0","0","-0.4146942","0.9099608","0","27","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1648","Agamand Mills","2218.42","271.1441","32.1917","0","0","-0.4226181","0.9063079","0","27","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1649","Monastery","2037.2","155.5747","33.9039","0","0","0.9153112","0.4027474","0","27","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1650","Plaguelands","2037.141","155.5226","32.5716","0","0","0.9153112","0.4027474","0","27","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1651","Deathknell","2038.91","157.1354","32.5245","0","0","-0.4027469","0.9153114","0","27","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1652","Brill","2038.891","157.1615","33.8562","0","0","-0.4027469","0.9153114","0","27","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1653","Silverpine","2037.229","157.224","32.5644","0","0","0.362438","0.9320078","0","27","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1654","Silverpine","2028.62","53.38368","32.5893","0","0","0","1","0","27","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1655","Monastery","2029.811","52.20486","33.867","0","0","-0.7071069","0.7071066","0","27","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1656","Plaguelands","2028.641","51.0382","33.8673","0","0","1","0","0","27","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1657","Monastery","2659.37","-639.66","109.284","0","0","0.986996","-0.160743","0","27","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1658","Brill","1981.24","248.2448","36.9923","0","0","0.9670459","-0.254602","0","27","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1659","Plaguelands","1981.359","248.158","35.5948","0","0","0.9670459","-0.254602","0","27","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1660","Silverpine","1980.101","250.3368","37.0608","0","0","0.254602","0.9670459","0","27","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1661","The Undercity","2222.061","1060.021","27.753","0","0","0.707107","0.7071065","0","27","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1662","The Undercity","2188.92","660.6337","31.8302","0","0","0.952396","-0.3048638","0","27","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1663","The Undercity","2216.3","269.3802","32.1681","0","0","0.8987941","0.4383711","0","27","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1664","The Undercity","2037.229","157.224","33.8977","0","0","0.362438","0.9320078","0","27","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1665","The Undercity","2028.601","53.34722","33.8673","0","0","0","1","0","27","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1666","The Undercity","1979.63","248.6875","37.0391","0","0","0.8638349","0.5037749","0","27","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1668","Dun Algaz","-3597.3","-2714.84","17.5196","0.032618","0.09473","0.940761","0.32393","0","22","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1669","Dun Algaz","-3231.024","-2454.802","14.33317","0.00877","0.095444","0.99122","0.09108","0","22","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1674","Gnomeregan","-5262.731","-483.0556","387.1346","0","0","-0.580703","0.8141155","0","26","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1675","The Sepulcher","1292.7","1078.13","53.6442","0","0","0.3542909","0.9351352","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1676","Pyrewood Village","1292.71","1078.12","53.1458","0","0","0.358368","0.9335804","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1677","Tirisfal","1292.74","1078.109","53.6475","0","0","0.9351352","-0.3542911","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1678","Ambermill","639.812","1290.94","86.03893","0","0","0.889017","0.457874","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1679","Pyrewood Village","639.8416","1290.947","85.53727","0","0","0.889017","0.457874","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1680","Shadowfang Keep","639.8394","1290.936","85.03893","0","0","0.889017","0.457874","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1681","Tirisfal","639.9384","1291.03","86.03397","0","0","-0.457874","0.889017","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1686","The Sepulcher","639.8295","1290.998","86.01115","0","0","0.300706","0.953717","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1687","The Sepulcher","342.8167","1249.175","81.23818","0","0","-0.803857","0.594823","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1688","Tirisfal","342.8167","1249.175","80.73818","0","0","-0.803857","0.594823","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1689","Ambermill","342.653","1249.231","81.2299","0","0","0.594823","0.803857","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1690","Pyrewood","342.6743","1249.23","80.7299","0","0","0.594823","0.803857","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1691","Shadowfang Keep","342.6743","1249.23","80.2299","0","0","0.594823","0.803857","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1692","Deep Elem Mine","340.2195","1249.682","80.89737","0.68659","0.001571","0.72691","0.013906","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1693","Ambermill","-138.245","1182.22","63.9376","0","0","1","0","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1694","The Sepulcher","-138.215","1182.31","63.9358","0","0","-0.707107","0.707107","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1695","Pyrewood Village","-138.3576","1182.311","63.9459","0","0","0.707107","0.7071065","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1696","Shadowfang Keep","-138.3333","1182.319","63.4442","0","0","0.707107","0.7071065","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1697","Tirisfal","-138.236","1182.3","63.4372","0","0","-0.707107","0.707107","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1698","Gilneas","-138.3316","1182.319","62.944","0","0","0.707107","0.7071065","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1699","Hillsbrad Plains","-138.3247","1182.319","62.4436","0","0","0.707107","0.7071065","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1700","Pyrewood Village","-140.4288","872.0504","63.23507","0","0","0","1","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1701","Shadowfang Keep","-140.4271","872.0573","62.73482","0","0","0","1","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1702","The Sepulcher","-140.4201","872.0521","62.23492","0","0","0","1","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1703","Gilneas","-140.4132","872.0521","61.73482","0","0","0","1","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1704","Hillsbrad Plains","-140.5191","871.9705","63.23927","0","0","0.707107","0.707107","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1705","Pyrewood Village","-362.578","1185.09","65.4052","0","0","0","1","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1706","Shadowfang Keep","-362.583","1185.07","64.9056","0","0","0","1","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1707","Gilneas","-362.573","1185.07","64.405","0","0","0","1","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1708","Ambermill","-362.611","1185.03","65.4082","0","0","-0.707107","0.707107","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1709","The Sepulcher","-362.616","1185.01","64.9082","0","0","-0.707107","0.707107","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1710","Hillsbrad Foothills","-362.606","1185.03","65.4072","0","0","0.707107","0.707107","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1711","Gilneas","-358.385","1313.26","36.0851","0","0","0.848048","0.529919","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1712","Ambermill","-358.349","1313.27","36.0801","0","0","0.97437","-0.224951","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1713","Hillsbrad Plains","-358.349","1313.27","35.5801","0","0","0.97437","-0.224951","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1714","Pyrewood Village","-358.347","1313.35","36.0834","0","0","-0.529919","0.848048","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1715","Shadowfang Keep","-358.347","1313.35","35.5834","0","0","-0.529919","0.848048","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1771","Southshore","-679.3878","39.59966","47.52016","0","0","0.998848","-0.047978","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1772","Tarren Mill","-679.3932","39.61361","46.96295","0","0","0.998848","-0.047978","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1773","Hillsbrad","-679.1734","39.71826","47.55659","0","0","-0.672367","0.740218","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1774","Silverpine Forest","-679.3823","39.81152","47.52016","0","0","0.047978","0.998848","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1775","Tarren Mill","-429.7078","-582.9097","53.89728","0","0","1","0","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1776","Durnholde Keep","-429.7208","-582.9065","53.34155","0","0","1","0","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1777","Silverpine Forest","-429.705","-582.6951","53.34409","0","0","0","1","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1778","Hillsbrad","-429.692","-582.6984","53.90026","0","0","0","1","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1779","Southshore","-429.8683","-582.8196","53.896","0","0","0.707107","0.707107","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1780","Tarren Mill","-373.4579","-771.2104","54.57246","0","0","0.872496","-0.488621","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1781","Alterac Mountains","-373.472","-771.2032","54.01856","0","0","0.872496","-0.488621","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1782","Hillsbrad","-373.6166","-771.097","54.0285","0","0","0.488621","0.872496","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1783","Southshore","-373.603","-771.1035","54.5824","0","0","0.488621","0.872496","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1784","Dun Garok","-373.5971","-771.2427","54.02353","0","0","0.962455","0.271441","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1785","Durnholde Keep","-373.5832","-771.2501","54.57909","0","0","0.962455","0.271441","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1786","Dun Garok","-668.6731","-1308.526","66.51914","0","0","0.96005","0.279829","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1787","Arathi Highlands","-668.6795","-1308.521","65.90804","0","0","0.96005","0.279829","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1788","Southshore","-668.5934","-1308.377","65.90638","0","0","-0.279829","0.96005","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1789","Tarren Mill","-668.5872","-1308.382","66.51749","0","0","-0.279829","0.96005","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1790","Durnholde Keep","-668.5872","-1308.497","66.51914","0","0","0.876727","-0.480989","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1791","Arathi Highlands","-777.3572","-1471.548","61.61896","0","0","1","0","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1792","Durnholde Keep","-777.2733","-1471.47","61.63635","0","0","-0.707107","0.707107","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1793","Dun Garok","-777.4863","-1471.468","61.61317","0","0","0.707107","0.707107","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1794","Tarren Mill","-777.2745","-1471.472","61.13599","0","0","-0.707107","0.707107","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"1795","Southshore","-777.2745","-1471.472","60.63599","0","0","-0.707107","0.707107","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2016","Tarren Mill","-19.94434","-709.556","70.31881","0","0","1","0","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2017","Alterac Mountains","-19.89128","-709.5054","70.32528","0","0","-0.707107","0.707107","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2018","Alterac City","-19.90267","-709.5159","69.82391","0","0","-0.707107","0.707107","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2019","Strahnbrad","-19.92242","-709.5148","69.26715","0","0","-0.707107","0.707107","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2020","Durnholde Keep","-20.00998","-709.5384","69.28859","0","0","0.707107","0.707107","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2021","Hillsbrad","-19.99023","-709.5395","69.84415","0","0","0.707107","0.707107","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2022","Southshore","-19.97884","-709.529","70.31802","0","0","0.707107","0.707107","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2023","Strahnbrad","455.8266","-628.8134","167.5501","0","0","0.996195","0.087156","0","203","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2024","Andorhal","452.4271","-629.5729","166.3479","0.576802","-0.173584","0.779713","0.170927","0","203","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2025","Alterac City","455.8356","-628.7837","167.5601","0","0","-0.091502","0.995805","0","203","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2026","Hillsbrad Foothills","455.8594","-628.7778","167.57","0","0","0.639439","0.768842","0","203","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2027","Andorhal","638.1336","-966.6539","164.8275","0","0","1","0","0","203","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2028","Strahnbrad","638.1872","-966.6467","164.8267","0","0","-0.707107","0.707107","0","203","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2029","Alterac City","638.1491","-966.6107","164.8256","0","0","0","1","0","203","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2030","Alterac City","758.7122","-1467.829","78.66837","0","0","0.659346","0.75184","0","203","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2031","Andorhal","758.7302","-1467.818","78.66341","0","0","-0.75184","0.659346","0","203","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2032","Warning!!!! Plaguelands","758.9982","-1467.18","78.80669","-0.010186","-0.095401","0.993556","0.060349","0","22","0.84","5","0","0","0","1","1","0","0","0","0","0","0"
"2033","Agamand Mills","2374.47","1263.359","31.3438","0","0","0.9840406","0.1779438","0","27","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2034","Brill","2374.399","1263.28","29.9847","0","0","0.9840406","0.1779438","0","27","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2036","Agamand Mills","2303.32","1080.75","32.953","0","0","0.9117621","-0.4107189","0","27","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2037","Deathknell","2301.479","1081.13","32.9604","0","0","0.8216472","0.5699965","0","27","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2038","Brill","2301.45","1081.09","31.571","0","0","0.8216472","0.5699965","0","27","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2048","Hillsbrad Foothills","-549.5382","727.1285","91.10257","0","0","0.993068","0.117537","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2049","Gilneas","-549.4896","727.2292","91.09926","0","0","-0.117537","0.993069","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2050","Pyrewood Village","-549.4896","727.2292","90.5437","0","0","-0.117537","0.993069","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2051","Shadowfang Keep","-549.4653","727.2309","89.9898","0","0","-0.117537","0.993069","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2052","Ambermill","-549.4896","727.1788","91.1012","0","0","-0.785317","0.619094","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2670","Wetlands","-2227.415","-2459.271","81.66203","0","0","0.75184","0.659346","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2672","Stromgarde","-2227.203","-2459.254","81.66038","0","0","-0.659346","0.75184","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2673","Thandol Span","-1553.609","-2490.543","55.00792","0","0","0.748956","0.66262","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
